"wife";"a married woman; a man's partner in marriage";"";[sound:https://media.signbsl.com/videos/bsl/signstation/wife.mp4];"https://media.signbsl.com/videos/bsl/signstation/wife.mp4";"wife";"https://www.signbsl.com/sign/wife";"2_veryfreq family"
"son";"a male human offspring";"""their son became a famous judge""; ""his boy is taller than he is"";";[sound:https://media.signbsl.com/videos/bsl/signstation/boy.mp4];"https://media.signbsl.com/videos/bsl/signstation/boy.mp4";"son";"https://www.signbsl.com/sign/son";"2_veryfreq family GCSE_vocabulary"
"daughter";"a female human offspring";"""her daughter cared for her in her old age"";";[sound:https://media.signbsl.com/videos/bsl/signstation/girl.mp4];"https://media.signbsl.com/videos/bsl/signstation/girl.mp4";"daughter";"https://www.signbsl.com/sign/daughter";"2_veryfreq family GCSE_vocabulary"
"boyfriend";"a man who is the lover of a girl or young woman";"""if I'd known he was her boyfriend I wouldn't have asked"";";[sound:https://media.signbsl.com/videos/bsl/signstation/boyfriend.mp4];"https://media.signbsl.com/videos/bsl/signstation/boyfriend.mp4";"boyfriend";"https://www.signbsl.com/sign/boyfriend";"2_veryfreq family GCSE_vocabulary"
"girlfriend";"any female friend";"""Mary and her girlfriend organized the party"";";[sound:https://media.signbsl.com/videos/bsl/signstation/girlfriend.mp4];"https://media.signbsl.com/videos/bsl/signstation/girlfriend.mp4";"girlfriend";"https://www.signbsl.com/sign/girlfriend";"2_veryfreq family GCSE_vocabulary"
"partner";"a person's partner in marriage";"";[sound:https://media.signbsl.com/videos/bsl/signstation/mate.mp4];"https://media.signbsl.com/videos/bsl/signstation/mate.mp4";"partner";"https://www.signbsl.com/sign/partner";"2_veryfreq family GCSE_vocabulary"
"white";"being of the achromatic color of maximum lightness; having little or no hue owing to reflection of almost all incident light";"""as white as fresh snow""; ""a bride's white dress"";";[sound:https://media.signbsl.com/videos/bsl/signstation/white.mp4];"https://media.signbsl.com/videos/bsl/signstation/white.mp4";"white";"https://www.signbsl.com/sign/white";"2_veryfreq descriptions GCSE_vocabulary Signature_Level_1_Award"
"Indian";"a member of the race of people living in North America when Europeans arrived";"";[sound:https://media.signbsl.com/videos/bsl/signstation/Indian.mp4];"https://media.signbsl.com/videos/bsl/signstation/Indian.mp4";"indian";"https://www.signbsl.com/sign/indian";"2_veryfreq descriptions"
"Asian";"a native or inhabitant of Asia";"";[sound:https://media.signbsl.com/videos/bsl/signmonkey/mp4/asian.mp4];"https://media.signbsl.com/videos/bsl/signmonkey/mp4/asian.mp4";"asian";"https://www.signbsl.com/sign/asian";"2_veryfreq descriptions GCSE_vocabulary"
"black";"being of the achromatic color of maximum darkness; having little or no hue owing to absorption of almost all incident light";"""black leather jackets""; ""as black as coal""; ""rich black soil"";";[sound:https://media.signbsl.com/videos/bsl/signstation/black.mp4];"https://media.signbsl.com/videos/bsl/signstation/black.mp4";"black";"https://www.signbsl.com/sign/black";"2_veryfreq descriptions GCSE_vocabulary Signature_Level_1_Award"
"tall";"great in vertical dimension; high in stature";"""tall people""; ""tall buildings""; ""tall trees""; ""tall ships"";";[sound:https://media.signbsl.com/videos/bsl/signstation/tall.mp4];"https://media.signbsl.com/videos/bsl/signstation/tall.mp4";"tall";"https://www.signbsl.com/sign/tall";"2_veryfreq descriptions"
"short";"low in stature; not tall";"""his was short and stocky""; ""short in stature""; ""a short smokestack"";";[sound:https://media.signbsl.com/videos/bsl/signstation/short.mp4];"https://media.signbsl.com/videos/bsl/signstation/short.mp4";"short";"https://www.signbsl.com/sign/short";"2_veryfreq descriptions"
"big";"above average in size or number or quantity or magnitude or extent";"""a large city""; ""set out for the big city""; ""a large sum""; ""a big (or large) barn""; ""a large family""; ""big businesses""; ""a big expenditure""; ""a large number of newspapers""; ""a big group o;";[sound:https://media.signbsl.com/videos/bsl/signstation/big.mp4];"https://media.signbsl.com/videos/bsl/signstation/big.mp4";"big";"https://www.signbsl.com/sign/big";"2_veryfreq descriptions GCSE_vocabulary"
"small";"limited or below average in number or quantity or magnitude or extent";"""a little dining room""; ""a little house""; ""a small car""; ""a little (or small) group""; ""a small voice"";";[sound:https://media.signbsl.com/videos/bsl/signstation/small.mp4];"https://media.signbsl.com/videos/bsl/signstation/small.mp4";"small";"https://www.signbsl.com/sign/small";"2_veryfreq descriptions GCSE_vocabulary Signature_Level_1_Award"
"old";"(used especially of persons) having lived for a relatively long time or attained a specific age; especially not young; often used as a combining form to indicate an age as specified as in `a week-old baby'";"""an old man's eagle mind""--William Butler Yeat;";[sound:https://media.signbsl.com/videos/bsl/signstation/old.mp4];"https://media.signbsl.com/videos/bsl/signstation/old.mp4";"old";"https://www.signbsl.com/sign/old";"2_veryfreq descriptions GCSE_vocabulary"
"young";"(used of living things especially persons) in an early period of life or development or growth";"""young people"";";[sound:https://media.signbsl.com/videos/bsl/signstation/young.mp4];"https://media.signbsl.com/videos/bsl/signstation/young.mp4";"young";"https://www.signbsl.com/sign/young";"2_veryfreq descriptions GCSE_vocabulary"
"glasses";"optical instrument consisting of a pair of lenses for correcting defective vision";"";[sound:https://media.signbsl.com/videos/bsl/signstation/glasses.mp4];"https://media.signbsl.com/videos/bsl/signstation/glasses.mp4";"glasses";"https://www.signbsl.com/sign/glasses";"2_veryfreq descriptions GCSE_vocabulary"
"hearing aids";"TRANSLATION NOT FOUND";"";[sound:];"";"";"";"2_veryfreq descriptions NOTFOUND"
"cochlear implant";"TRANSLATION NOT FOUND";"";[sound:];"";"";"";"2_veryfreq descriptions NOTFOUND"
"computer";"a machine for performing calculations automatically";"";[sound:https://media.signbsl.com/videos/bsl/signstation/computer.mp4];"https://media.signbsl.com/videos/bsl/signstation/computer.mp4";"computer";"https://www.signbsl.com/sign/computer";"2_veryfreq objects GCSE_vocabulary"
"yesterday";"the day immediately before today";"""it was in yesterday's newspapers"";";[sound:https://media.signbsl.com/videos/bsl/signstation/yesterday.mp4];"https://media.signbsl.com/videos/bsl/signstation/yesterday.mp4";"yesterday";"https://www.signbsl.com/sign/yesterday";"2_veryfreq calendar"
"tomorrow";"the day after today";"""what are our tasks for tomorrow?"";";[sound:https://media.signbsl.com/videos/bsl/signstation/tomorrow.mp4];"https://media.signbsl.com/videos/bsl/signstation/tomorrow.mp4";"tomorrow";"https://www.signbsl.com/sign/tomorrow";"2_veryfreq calendar"
"sometimes";"on certain occasions or in certain cases but not always; at other times for six months""";"""sometimes she wished she were back in England""; ""sometimes her photography is breathtaking""; ""sometimes they come for a month;";[sound:https://media.signbsl.com/videos/bsl/signstation/101-06-152.mp4];"https://media.signbsl.com/videos/bsl/signstation/101-06-152.mp4";"sometimes";"https://www.signbsl.com/sign/sometimes";"2_veryfreq calendar"
"weekend";"a time period usually extending from Friday night through Sunday; more loosely defined as any period of successive days including one and only one Sunday";"";[sound:https://media.signbsl.com/videos/bsl/signstation/weekend.mp4];"https://media.signbsl.com/videos/bsl/signstation/weekend.mp4";"weekend";"https://www.signbsl.com/sign/weekend";"2_veryfreq calendar"
"christmas day";"TRANSLATION NOT FOUND";"";[sound:];"";"";"";"2_veryfreq calendar NOTFOUND"
"new years eve";"TRANSLATION NOT FOUND";"";[sound:];"";"";"";"2_veryfreq calendar NOTFOUND"
"bank holiday";"TRANSLATION NOT FOUND";"";[sound:];"";"";"";"2_veryfreq calendar NOTFOUND"
"living room";"TRANSLATION NOT FOUND";"";[sound:];"";"";"";"2_veryfreq home NOTFOUND"
"table";"a piece of furniture having a smooth flat top that is usually supported by one or more vertical legs";"""it was a sturdy table"";";[sound:https://media.signbsl.com/videos/bsl/signstation/table.mp4];"https://media.signbsl.com/videos/bsl/signstation/table.mp4";"table";"https://www.signbsl.com/sign/table";"2_veryfreq home"
"bathroom";"a room equipped with toilet facilities";"";[sound:https://media.signbsl.com/videos/bsl/signstation/bathroom.mp4];"https://media.signbsl.com/videos/bsl/signstation/bathroom.mp4";"bathroom";"https://www.signbsl.com/sign/bathroom";"2_veryfreq home"
"bedroom";"a room used primarily for sleeping";"";[sound:https://media.signbsl.com/videos/bsl/signstation/bedroom.mp4];"https://media.signbsl.com/videos/bsl/signstation/bedroom.mp4";"bedroom";"https://www.signbsl.com/sign/bedroom";"2_veryfreq home"
"January";"the first month of the year; begins 10 days after the winter solstice";"";[sound:https://media.signbsl.com/videos/bsl/signstation/January.mp4];"https://media.signbsl.com/videos/bsl/signstation/January.mp4";"january";"https://www.signbsl.com/sign/january";"2_veryfreq calendar month_words GCSE_vocabulary"
"February";"the month following January and preceding March";"";[sound:https://media.signbsl.com/videos/bsl/signstation/February.mp4];"https://media.signbsl.com/videos/bsl/signstation/February.mp4";"february";"https://www.signbsl.com/sign/february";"2_veryfreq calendar month_words GCSE_vocabulary"
"March";"the month following February and preceding April";"";[sound:https://media.signbsl.com/videos/bsl/signstation/march.mp4];"https://media.signbsl.com/videos/bsl/signstation/march.mp4";"march";"https://www.signbsl.com/sign/march";"2_veryfreq calendar month_words GCSE_vocabulary"
"April";"the month following March and preceding May";"";[sound:https://media.signbsl.com/videos/bsl/signstation/April.mp4];"https://media.signbsl.com/videos/bsl/signstation/April.mp4";"april";"https://www.signbsl.com/sign/april";"2_veryfreq calendar month_words GCSE_vocabulary"
"May";"the month following April and preceding June";"";[sound:https://media.signbsl.com/videos/bsl/signstation/May.mp4];"https://media.signbsl.com/videos/bsl/signstation/May.mp4";"may";"https://www.signbsl.com/sign/may";"2_veryfreq calendar month_words GCSE_vocabulary"
"June";"the month following May and preceding July";"";[sound:https://media.signbsl.com/videos/bsl/signstation/June.mp4];"https://media.signbsl.com/videos/bsl/signstation/June.mp4";"june";"https://www.signbsl.com/sign/june";"2_veryfreq calendar month_words GCSE_vocabulary"
"July";"the month following June and preceding August";"";[sound:https://media.signbsl.com/videos/bsl/signstation/july.mp4];"https://media.signbsl.com/videos/bsl/signstation/july.mp4";"july";"https://www.signbsl.com/sign/july";"2_veryfreq calendar month_words GCSE_vocabulary"
"August";"the month following July and preceding September";"";[sound:https://media.signbsl.com/videos/bsl/signstation/August.mp4];"https://media.signbsl.com/videos/bsl/signstation/August.mp4";"august";"https://www.signbsl.com/sign/august";"2_veryfreq calendar month_words GCSE_vocabulary"
"September";"the month following August and preceding October";"";[sound:https://media.signbsl.com/videos/bsl/signstation/September.mp4];"https://media.signbsl.com/videos/bsl/signstation/September.mp4";"september";"https://www.signbsl.com/sign/september";"2_veryfreq calendar month_words GCSE_vocabulary"
"October";"the month following September and preceding November";"";[sound:https://media.signbsl.com/videos/bsl/signstation/October.mp4];"https://media.signbsl.com/videos/bsl/signstation/October.mp4";"october";"https://www.signbsl.com/sign/october";"2_veryfreq calendar month_words GCSE_vocabulary"
"November";"the month following October and preceding December";"";[sound:https://media.signbsl.com/videos/bsl/signstation/November.mp4];"https://media.signbsl.com/videos/bsl/signstation/November.mp4";"november";"https://www.signbsl.com/sign/november";"2_veryfreq calendar month_words GCSE_vocabulary"
"December";"the last (12th) month of the year";"";[sound:https://media.signbsl.com/videos/bsl/signstation/December.mp4];"https://media.signbsl.com/videos/bsl/signstation/December.mp4";"december";"https://www.signbsl.com/sign/december";"2_veryfreq calendar month_words GCSE_vocabulary"
"Monday";"the second day of the week; the first working day";"";[sound:https://media.signbsl.com/videos/bsl/signstation/Monday.mp4];"https://media.signbsl.com/videos/bsl/signstation/Monday.mp4";"monday";"https://www.signbsl.com/sign/monday";"2_veryfreq calendar day_words GCSE_vocabulary"
"Tuesday";"the third day of the week; the second working day";"";[sound:https://media.signbsl.com/videos/bsl/signstation/Tuesday.mp4];"https://media.signbsl.com/videos/bsl/signstation/Tuesday.mp4";"tuesday";"https://www.signbsl.com/sign/tuesday";"2_veryfreq calendar day_words GCSE_vocabulary"
"Wednesday";"the fourth day of the week; the third working day";"";[sound:https://media.signbsl.com/videos/bsl/signstation/Wednesday.mp4];"https://media.signbsl.com/videos/bsl/signstation/Wednesday.mp4";"wednesday";"https://www.signbsl.com/sign/wednesday";"2_veryfreq calendar day_words GCSE_vocabulary"
"Thursday";"the fifth day of the week; the fourth working day";"";[sound:https://media.signbsl.com/videos/bsl/signstation/Thursday.mp4];"https://media.signbsl.com/videos/bsl/signstation/Thursday.mp4";"thursday";"https://www.signbsl.com/sign/thursday";"2_veryfreq calendar day_words GCSE_vocabulary"
"Friday";"the sixth day of the week; the fifth working day";"";[sound:https://media.signbsl.com/videos/bsl/signstation/Friday.mp4];"https://media.signbsl.com/videos/bsl/signstation/Friday.mp4";"friday";"https://www.signbsl.com/sign/friday";"2_veryfreq calendar day_words GCSE_vocabulary"
"Saturday";"the seventh and last day of the week; observed as the Sabbath by Jews and some Christians";"";[sound:https://media.signbsl.com/videos/bsl/signstation/Saturday.mp4];"https://media.signbsl.com/videos/bsl/signstation/Saturday.mp4";"saturday";"https://www.signbsl.com/sign/saturday";"2_veryfreq calendar day_words GCSE_vocabulary"
"Sunday";"first day of the week; observed as a day of rest and worship by most Christians";"";[sound:https://media.signbsl.com/videos/bsl/signstation/Sunday.mp4];"https://media.signbsl.com/videos/bsl/signstation/Sunday.mp4";"sunday";"https://www.signbsl.com/sign/sunday";"2_veryfreq calendar day_words GCSE_vocabulary"
"sport";"an active diversion requiring physical exertion and competition";"";[sound:https://media.signbsl.com/videos/bsl/signstation/sport.mp4];"https://media.signbsl.com/videos/bsl/signstation/sport.mp4";"sport";"https://www.signbsl.com/sign/sport";"2_veryfreq sports GCSE_vocabulary"
"hour";"a period of time equal to 1/24th of a day";"""the job will take more than an hour"";";[sound:https://media.signbsl.com/videos/bsl/signstation/hour.mp4];"https://media.signbsl.com/videos/bsl/signstation/hour.mp4";"hour";"https://www.signbsl.com/sign/hour";"2_veryfreq time GCSE_vocabulary"
"minutes";"a unit of time equal to 60 seconds or 1/60th of an hour";"""he ran a 4 minute mile"";";[sound:https://media.signbsl.com/videos/bsl/signstation/minute.mp4];"https://media.signbsl.com/videos/bsl/signstation/minute.mp4";"minutes";"https://www.signbsl.com/sign/minutes";"2_veryfreq time GCSE_vocabulary Signature_Level_1_Award"
"jacket";"a short coat";"";[sound:https://media.signbsl.com/videos/bsl/signstation/jacket.mp4];"https://media.signbsl.com/videos/bsl/signstation/jacket.mp4";"jacket";"https://www.signbsl.com/sign/jacket";"3_freq clothes GCSE_vocabulary"
"T-shirt";"a close-fitting pullover shirt";"";[sound:https://media.signbsl.com/videos/bsl/signstation/T-shirt.mp4];"https://media.signbsl.com/videos/bsl/signstation/T-shirt.mp4";"tshirt";"https://www.signbsl.com/sign/tshirt";"3_freq clothes GCSE_vocabulary"
"jumper";"a loose jacket or blouse worn by workmen";"";[sound:https://media.signbsl.com/videos/bsl/signstation/jumper.mp4];"https://media.signbsl.com/videos/bsl/signstation/jumper.mp4";"jumper";"https://www.signbsl.com/sign/jumper";"3_freq clothes GCSE_vocabulary"
"skirt";"a garment hanging from the waist; worn mainly by girls and women";"";[sound:https://media.signbsl.com/videos/bsl/signstation/skirt.mp4];"https://media.signbsl.com/videos/bsl/signstation/skirt.mp4";"skirt";"https://www.signbsl.com/sign/skirt";"3_freq clothes GCSE_vocabulary"
"dress";"a one-piece garment for a woman; has skirt and bodice";"";[sound:https://media.signbsl.com/videos/bsl/signstation/dress.mp4];"https://media.signbsl.com/videos/bsl/signstation/dress.mp4";"dress";"https://www.signbsl.com/sign/dress";"3_freq clothes GCSE_vocabulary"
"pants";"(usually in the plural) a garment extending from the waist to the knee or ankle, covering each leg separately";"""he had a sharp crease in his trousers"";";[sound:https://media.signbsl.com/videos/bsl/signstation/trousers.mp4];"https://media.signbsl.com/videos/bsl/signstation/trousers.mp4";"pants";"https://www.signbsl.com/sign/pants";"3_freq clothes GCSE_vocabulary"
"shorts";"trousers that end at or above the knee";"";[sound:https://media.signbsl.com/videos/bsl/signstation/shorts.mp4];"https://media.signbsl.com/videos/bsl/signstation/shorts.mp4";"shorts";"https://www.signbsl.com/sign/shorts";"3_freq clothes"
"sock";"hosiery consisting of a cloth covering for the foot; worn inside the shoe; reaches to between the ankle and the knee";"";[sound:https://media.signbsl.com/videos/bsl/signstation/sock.mp4];"https://media.signbsl.com/videos/bsl/signstation/sock.mp4";"socks";"https://www.signbsl.com/sign/socks";"3_freq clothes GCSE_vocabulary"
"jean";"(usually plural) close-fitting pants of heavy denim for casual wear";"";[sound:https://media.signbsl.com/videos/bsl/deafway/mp4/Jeans.mp4];"https://media.signbsl.com/videos/bsl/deafway/mp4/Jeans.mp4";"jeans";"https://www.signbsl.com/sign/jeans";"3_freq clothes"
"coat";"an outer garment that has sleeves and covers the body from shoulder down; worn outdoors";"";[sound:https://media.signbsl.com/videos/bsl/signstation/coat.mp4];"https://media.signbsl.com/videos/bsl/signstation/coat.mp4";"coat";"https://www.signbsl.com/sign/coat";"3_freq clothes"
"hat";"headdress that protects the head from bad weather; has shaped crown and usually a brim";"";[sound:https://media.signbsl.com/videos/bsl/signstation/hat.mp4];"https://media.signbsl.com/videos/bsl/signstation/hat.mp4";"hat";"https://www.signbsl.com/sign/hat";"3_freq clothes GCSE_vocabulary"
"shirt";"a garment worn on the upper half of the body";"";[sound:https://media.signbsl.com/videos/bsl/deafway/mp4/Shirt.mp4];"https://media.signbsl.com/videos/bsl/deafway/mp4/Shirt.mp4";"shirt";"https://www.signbsl.com/sign/shirt";"3_freq clothes GCSE_vocabulary"
"upstairs";"on a floor above";"""they lived upstairs"";";[sound:https://media.signbsl.com/videos/bsl/signstation/upstairs.mp4];"https://media.signbsl.com/videos/bsl/signstation/upstairs.mp4";"upstairs";"https://www.signbsl.com/sign/upstairs";"3_freq directions Signature_Level_1_Award"
"downstairs";"on or of lower floors of a building";"""the downstairs (or downstair) phone"";";[sound:https://media.signbsl.com/videos/bsl/signstation/downstairs.mp4];"https://media.signbsl.com/videos/bsl/signstation/downstairs.mp4";"downstairs";"https://www.signbsl.com/sign/downstairs";"3_freq directions Signature_Level_1_Award"
"door";"a swinging or sliding barrier that will close the entrance to a room or building or vehicle";"""he knocked on the door""; ""he slammed the door as he left"";";[sound:https://media.signbsl.com/videos/bsl/signstation/door.mp4];"https://media.signbsl.com/videos/bsl/signstation/door.mp4";"door";"https://www.signbsl.com/sign/door";"3_freq directions Signature_Level_1_Award"
"fire";"destroy by fire";"""They burned the house and his diaries"";";[sound:https://media.signbsl.com/videos/bsl/signstation/fire.mp4];"https://media.signbsl.com/videos/bsl/signstation/fire.mp4";"fire";"https://www.signbsl.com/sign/fire";"3_freq directions"
"escape";"run away from confinement";"""The convicted murderer escaped from a high security prison"";";[sound:https://media.signbsl.com/videos/bsl/signstation/escape.mp4];"https://media.signbsl.com/videos/bsl/signstation/escape.mp4";"escape";"https://www.signbsl.com/sign/escape";"3_freq directions"
"exit";"the act of going out";"";[sound:https://media.signbsl.com/videos/bsl/signstation/exit.mp4];"https://media.signbsl.com/videos/bsl/signstation/exit.mp4";"exit";"https://www.signbsl.com/sign/exit";"3_freq directions Signature_Level_1_Award"
"stairs";"a way of access consisting of a set of steps";"";[sound:https://media.signbsl.com/videos/bsl/signstation/stairs.mp4];"https://media.signbsl.com/videos/bsl/signstation/stairs.mp4";"stairs";"https://www.signbsl.com/sign/stairs";"3_freq directions GCSE_vocabulary Signature_Level_1_Award"
"lift";"lifting device consisting of a platform or cage that is raised and lowered mechanically in a vertical shaft in order to move people from one floor to another in a building";"";[sound:https://media.signbsl.com/videos/bsl/signstation/lift.mp4];"https://media.signbsl.com/videos/bsl/signstation/lift.mp4";"lift";"https://www.signbsl.com/sign/lift";"3_freq directions GCSE_vocabulary Signature_Level_1_Award"
"rude";"socially incorrect in behavior";"""resentment flared at such an unmannered intrusion"";";[sound:https://media.signbsl.com/videos/bsl/gpnhs/mp4/rude.mp4];"https://media.signbsl.com/videos/bsl/gpnhs/mp4/rude.mp4";"rude";"https://www.signbsl.com/sign/rude";"3_freq basics"
"good afternoon";"TRANSLATION NOT FOUND";"";[sound:];"";"";"";"3_freq basics NOTFOUND"
"good night";"TRANSLATION NOT FOUND";"";[sound:];"";"";"";"3_freq basics NOTFOUND"
"eye contact";"TRANSLATION NOT FOUND";"";[sound:];"";"";"";"3_freq classroom NOTFOUND"
"start";"take the first step or steps in carrying out an action";"""We began working at dawn""; ""Who will start?""; ""Get working as soon as the sun rises!""; ""The first tourists began to arrive in Cambodia""; ""He began early in the day""; ""Let's get down to work now"";";[sound:https://media.signbsl.com/videos/bsl/signstation/get.mp4];"https://media.signbsl.com/videos/bsl/signstation/get.mp4";"start";"https://www.signbsl.com/sign/start";"3_freq classroom"
"voice";"the distinctive quality or pitch or condition of a person's speech";"""A shrill voice sounded behind us"";";[sound:https://media.signbsl.com/videos/bsl/signstation/voice.mp4];"https://media.signbsl.com/videos/bsl/signstation/voice.mp4";"voice";"https://www.signbsl.com/sign/voice";"3_freq classroom"
"team";"a cooperative unit";"";[sound:https://media.signbsl.com/videos/bsl/signstation/team.mp4];"https://media.signbsl.com/videos/bsl/signstation/team.mp4";"team";"https://www.signbsl.com/sign/team";"3_freq classroom GCSE_vocabulary"
"pair";"a set of two similar things considered as a unit";"";[sound:https://media.signbsl.com/videos/bsl/signstation/pair.mp4];"https://media.signbsl.com/videos/bsl/signstation/pair.mp4";"pair";"https://www.signbsl.com/sign/pair";"3_freq classroom"
"expensive";"high in price or charging high prices";"""expensive clothes""; ""an expensive shop"";";[sound:https://media.signbsl.com/videos/bsl/signstation/expensive.mp4];"https://media.signbsl.com/videos/bsl/signstation/expensive.mp4";"expensive";"https://www.signbsl.com/sign/expensive";"3_freq number-related"
"is that enough?";"TRANSLATION NOT FOUND";"";[sound:];"";"";"";"3_freq number-related NOTFOUND"
"note";"a short personal letter";"""drop me a line when you get there"";";[sound:https://media.signbsl.com/videos/bsl/signstation/note.mp4];"https://media.signbsl.com/videos/bsl/signstation/note.mp4";"notes";"https://www.signbsl.com/sign/notes";"3_freq number-related"
"how many";"TRANSLATION NOT FOUND";"";[sound:];"";"";"";"3_freq number-related NOTFOUND"
"lots";"a large number or amount";"""made lots of new friends""; ""she amassed a mountain of newspapers"";";[sound:https://media.signbsl.com/videos/bsl/signstation/lots.mp4];"https://media.signbsl.com/videos/bsl/signstation/lots.mp4";"lots";"https://www.signbsl.com/sign/lots";"3_freq number-related GCSE_vocabulary"
"time";"the time as given by a clock";"""do you know what time it is?""; ""the time is 10 o'clock"";";[sound:https://media.signbsl.com/videos/bsl/signstation/time.mp4];"https://media.signbsl.com/videos/bsl/signstation/time.mp4";"time";"https://www.signbsl.com/sign/time";"3_freq number-related Signature_Level_1_Award"
"figure";"the property possessed by a sum or total or indefinite quantity of units or individuals";"""he had a number of chores to do""; ""the number of parameters is small""; ""the figure was about a thousand"";";[sound:https://media.signbsl.com/videos/bsl/signstation/figure.mp4];"https://media.signbsl.com/videos/bsl/signstation/figure.mp4";"figures";"https://www.signbsl.com/sign/figures";"3_freq number-related"
"wages";"TRANSLATION NOT FOUND";"";[sound:];"";"";"";"3_freq number-related NOTFOUND"
"town";"an urban area with a fixed boundary that is smaller than a city";"""they drive through town on their way to work"";";[sound:https://media.signbsl.com/videos/bsl/signstation/town.mp4];"https://media.signbsl.com/videos/bsl/signstation/town.mp4";"town";"https://www.signbsl.com/sign/town";"3_freq places"
"shopping";"searching for or buying goods or services";"""went shopping for a reliable plumber""; ""does her shopping at the mall rather than down town"";";[sound:https://media.signbsl.com/videos/bsl/signstation/shopping.mp4];"https://media.signbsl.com/videos/bsl/signstation/shopping.mp4";"shopping";"https://www.signbsl.com/sign/shopping";"3_freq places"
"bank";"a financial institution that accepts deposits and channels the money into lending activities";"""he cashed a check at the bank""; ""that bank holds the mortgage on my home"";";[sound:https://media.signbsl.com/videos/bsl/signstation/bank.mp4];"https://media.signbsl.com/videos/bsl/signstation/bank.mp4";"bank";"https://www.signbsl.com/sign/bank";"3_freq places GCSE_vocabulary"
"pharmacy";"a retail shop where medicine and other articles are sold";"";[sound:https://media.signbsl.com/videos/bsl/signstation/pharmacy.mp4];"https://media.signbsl.com/videos/bsl/signstation/pharmacy.mp4";"pharmacy";"https://www.signbsl.com/sign/pharmacy";"3_freq places"
"church";"a place for public (especially Christian) worship";"""the church was empty"";";[sound:https://media.signbsl.com/videos/bsl/signstation/church.mp4];"https://media.signbsl.com/videos/bsl/signstation/church.mp4";"church";"https://www.signbsl.com/sign/church";"3_freq places"
"hospital";"a medical institution where sick or injured people are given medical or surgical care";"";[sound:https://media.signbsl.com/videos/bsl/deafway/mp4/hospital.mp4];"https://media.signbsl.com/videos/bsl/deafway/mp4/hospital.mp4";"hospital";"https://www.signbsl.com/sign/hospital";"3_freq places GCSE_vocabulary"
"supermarket";"a large self-service grocery store selling groceries and dairy products and household goods";"";[sound:https://media.signbsl.com/videos/bsl/signstation/supermarket.mp4];"https://media.signbsl.com/videos/bsl/signstation/supermarket.mp4";"supermarket";"https://www.signbsl.com/sign/supermarket";"3_freq places"
"bookshop";"a shop where books are sold";"";[sound:https://media.signbsl.com/videos/bsl/signmonkey/mp4/book%20shop.mp4];"https://media.signbsl.com/videos/bsl/signmonkey/mp4/book%20shop.mp4";"bookshop";"https://www.signbsl.com/sign/bookshop";"3_freq places"
"cafe";"a small restaurant where drinks and snacks are sold";"";[sound:https://media.signbsl.com/videos/bsl/signstation/cafe.mp4];"https://media.signbsl.com/videos/bsl/signstation/cafe.mp4";"cafe";"https://www.signbsl.com/sign/cafe";"3_freq places GCSE_vocabulary"
"road";"an open way (generally public) for travel or transportation";"";[sound:https://media.signbsl.com/videos/bsl/signstation/road.mp4];"https://media.signbsl.com/videos/bsl/signstation/road.mp4";"road";"https://www.signbsl.com/sign/road";"3_freq places"
"pub";"tavern consisting of a building with a bar and public rooms; often provides light meals";"";[sound:https://media.signbsl.com/videos/bsl/signstation/pub.mp4];"https://media.signbsl.com/videos/bsl/signstation/pub.mp4";"pub";"https://www.signbsl.com/sign/pub";"3_freq places GCSE_vocabulary"
"between";"in between";"""two houses with a tree between"";";[sound:https://media.signbsl.com/videos/bsl/signstation/between.mp4];"https://media.signbsl.com/videos/bsl/signstation/between.mp4";"between";"https://www.signbsl.com/sign/between";"3_freq prepositions"
"windy";"abounding in or exposed to the wind or breezes";"""blowy weather""; ""a windy bluff"";";[sound:https://media.signbsl.com/videos/bsl/signstation/windy.mp4];"https://media.signbsl.com/videos/bsl/signstation/windy.mp4";"windy";"https://www.signbsl.com/sign/windy";"3_freq weather Signature_Level_1_Award"
"snow";"precipitation falling from clouds in the form of ice crystals";"";[sound:https://media.signbsl.com/videos/bsl/signstation/snow.mp4];"https://media.signbsl.com/videos/bsl/signstation/snow.mp4";"snow";"https://www.signbsl.com/sign/snow";"3_freq weather Signature_Level_1_Award"
"icy";"devoid of warmth and cordiality; expressive of unfriendliness or disdain";"""a frigid greeting""; ""got a frosty reception""; ""a frozen look on their faces""; ""a glacial handshake""; ""icy stare""; ""wintry smile"";";[sound:https://media.signbsl.com/videos/bsl/signstation/frozen.mp4];"https://media.signbsl.com/videos/bsl/signstation/frozen.mp4";"icy";"https://www.signbsl.com/sign/icy";"3_freq weather"
"lightning";"abrupt electric discharge from cloud to cloud or from cloud to earth accompanied by the emission of light";"";[sound:https://media.signbsl.com/videos/bsl/deafway/mp4/lightning.mp4];"https://media.signbsl.com/videos/bsl/deafway/mp4/lightning.mp4";"lightning";"https://www.signbsl.com/sign/lightning";"3_freq weather"
"thunder";"a booming or crashing noise caused by air expanding along the path of a bolt of lightning";"";[sound:https://media.signbsl.com/videos/bsl/signstation/thunder.mp4];"https://media.signbsl.com/videos/bsl/signstation/thunder.mp4";"thunder";"https://www.signbsl.com/sign/thunder";"3_freq weather"
"hot weather";"TRANSLATION NOT FOUND";"";[sound:];"";"";"";"3_freq weather NOTFOUND"
